Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,600028,5.13,5.19,5.11,5.17,1250435,645810240,0.06,1.1741682974559686,0,6,3,2,1,3,2,1,0,3,1,2,0,1,2,0
2020-01-03,600028,5.19,5.29,5.18,5.27,1648873,865816128,0.1,1.9342359767891684,0,8,2,4,2,2,4,2,4,16,2,10,4,2,2,0
2020-01-06,600028,5.31,5.41,5.29,5.36,2112512,1130438144,0.09,1.7077798861480076,0,6,4,2,0,3,1,0,1,20,14,6,0,4,2,0
2020-01-07,600028,5.3,5.3,5.2,5.25,1263481,663231744,-0.11,-2.0522388059701493,0,2,1,1,0,0,1,0,1,17,3,11,3,2,3,1
2020-01-08,600028,5.32,5.35,5.27,5.28,1270409,673468352,0.03,0.5714285714285714,0,4,1,3,0,1,2,0,0,6,4,2,0,2,2,0
2020-01-09,600028,5.19,5.22,5.17,5.19,1033555,536633056,-0.09,-1.7045454545454544,0,4,1,3,0,1,3,0,0,11,3,3,5,1,0,1
2020-01-10,600028,5.18,5.19,5.14,5.16,469139,242030400,-0.03,-0.5780346820809248,0,6,3,2,1,1,2,1,4,16,7,5,4,3,2,3
2020-01-13,600028,5.16,5.17,5.1,5.14,837544,429490336,-0.02,-0.3875968992248062,0,8,1,6,1,1,6,1,3,14,7,4,3,3,1,1
2020-01-14,600028,5.13,5.17,5.11,5.14,844454,433902016,0.0,0.0,0,9,5,3,1,5,3,1,0,26,17,2,7,2,1,4
2020-01-15,600028,5.14,5.14,5.09,5.09,505138,257933376,-0.05,-0.9727626459143968,0,8,1,5,2,1,4,1,3,14,8,4,2,3,1,0
