Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,600660,24.0,24.71,23.99,24.56,201668,492991392,0.57,2.3759899958315964,,,,,,,,,3,2,2,0,1,1,0,1
2020-01-03,600660,24.58,24.68,24.34,24.52,140296,343939392,-0.04,-0.1628664495114006,,,,,,,,,0,1,1,0,0,1,0,0
2020-01-06,600660,24.41,25.43,24.21,24.87,225166,563799424,0.35,1.4274061990212072,,,,,,,,,1,1,1,0,0,1,0,0
2020-01-07,600660,25.06,25.25,24.81,24.91,128120,319893728,0.04,0.1608363490148773,0,1,1,0,0,1,0,0,4,9,7,2,1,1,1,0
2020-01-08,600660,24.93,25.46,24.72,25.01,165290,414499904,0.1,0.4014452027298273,0,1,1,0,0,1,0,0,3,10,6,2,2,0,0,0
2020-01-09,600660,25.26,25.48,24.85,25.09,125053,313396640,0.08,0.3198720511795282,,,,,,,,,2,5,5,0,0,3,0,0
2020-01-10,600660,25.2,25.29,24.97,25.07,88471,222065664,-0.02,-0.0797130330809087,,,,,,,,,1,1,1,0,0,1,0,0
2020-01-13,600660,24.98,25.24,24.76,25.24,133879,335526400,0.17,0.6781013163143199,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
2020-01-14,600660,25.35,26.25,25.35,26.19,237856,618321600,0.95,3.763866877971474,,,,,,,,,0,3,1,0,2,1,0,1
2020-01-15,600660,26.01,26.11,25.53,25.79,155724,401215392,-0.4,-1.5273004963726613,0,1,0,1,0,0,1,0,0,15,2,3,10,0,2,1
2020-01-16,600660,25.9,26.08,25.68,25.82,106797,276053408,0.03,0.1163241566498642,,,,,,,,,1,2,2,0,0,2,0,0
2020-01-17,600660,25.82,25.95,25.08,25.64,173312,440546208,-0.18,-0.69713400464756,,,,,,,,,,,,,,,,
2020-01-20,600660,25.45,25.53,24.88,25.02,169168,423759040,-0.62,-2.418096723868955,,,,,,,,,0,4,2,1,1,1,0,0
2020-01-21,600660,25.15,25.15,24.56,24.75,134686,333375328,-0.27,-1.079136690647482,,,,,,,,,0,9,3,2,4,0,0,1
2020-01-22,600660,24.74,25.15,24.25,25.0,127453,317457440,0.25,1.0101010101010102,,,,,,,,,0,1,0,1,0,0,0,0
2020-01-23,600660,25.05,25.09,24.0,24.59,187594,461963200,-0.41,-1.64,0,1,0,1,0,0,1,0,,,,,,,,
2020-02-03,600660,22.13,23.48,22.13,22.68,259003,587320000,-1.91,-7.767385115900772,,,,,,,,,1,4,4,0,0,3,0,0
2020-02-04,600660,22.79,24.38,22.79,23.86,172524,408530176,1.18,5.202821869488536,,,,,,,,,1,3,3,0,0,1,0,0
2020-02-05,600660,23.95,24.36,23.66,23.9,146848,352967232,0.04,0.1676445934618608,,,,,,,,,,,,,,,,
2020-02-06,600660,23.7,24.3,23.33,23.95,207037,493596000,0.05,0.209205020920502,,,,,,,,,,,,,,,,
2020-02-07,600660,23.95,23.95,23.41,23.83,127394,300876576,-0.12,-0.5010438413361169,,,,,,,,,0,2,0,1,1,0,1,1
2020-02-10,600660,23.75,24.15,23.5,24.13,135867,324926880,0.3,1.258917331095258,,,,,,,,,0,26,11,5,10,4,0,2
2020-02-11,600660,24.29,24.73,24.01,24.47,137116,335346912,0.34,1.4090343970161625,,,,,,,,,0,18,5,4,9,1,0,3
2020-02-12,600660,24.51,24.71,24.2,24.51,133105,324939296,0.04,0.1634654679199019,1,2,2,0,0,2,0,0,0,4,2,2,0,1,0,0
2020-02-13,600660,24.6,24.65,24.07,24.13,96001,233776224,-0.38,-1.550387596899225,0,1,0,1,0,0,1,0,0,4,0,1,3,0,0,1
