Date,secucode,open,high,low,close,volume,amount,change,change_ratio,Newsnum_Title_news1,Newsnum_Cont_news1,Posnews_All_news1,Neunews_All_news1,Negnews_All_news1,Posnews_Ori_news1,Neunews_Ori_news1,Negnews_Ori_news1,Newsnum_Title_news2,Newsnum_Cont_news2,Posnews_All_news2,Neunews_All_news2,Negnews_All_news2,Posnews_Ori_news2,Neunews_Ori_news2,Negnews_Ori_news2
2020-01-02,601021,44.4,44.5,43.67,44.27,43043,189730560,0.38,0.8658008658008658,,,,,,,,,,,,,,,,
2020-01-03,601021,44.35,44.75,43.4,43.47,39776,174597088,-0.8,-1.807092839394624,,,,,,,,,0,1,1,0,0,1,0,0
2020-01-06,601021,42.4,43.28,42.36,42.67,57206,244760672,-0.8,-1.840349666436623,,,,,,,,,,,,,,,,
2020-01-07,601021,42.75,43.75,42.62,43.65,37470,161862448,0.98,2.2966955706585424,,,,,,,,,,,,,,,,
2020-01-08,601021,43.0,43.25,42.8,43.05,47047,202389888,-0.6,-1.3745704467353952,,,,,,,,,,,,,,,,
2020-01-09,601021,43.85,44.73,43.53,44.32,49521,218920976,1.27,2.950058072009292,,,,,,,,,0,1,1,0,0,1,0,0
2020-01-10,601021,44.63,44.79,43.88,44.0,34712,153093584,-0.32,-0.7220216606498195,,,,,,,,,,,,,,,,
2020-01-13,601021,44.09,44.23,43.54,43.89,37542,164619824,-0.11,-0.25,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
2020-01-14,601021,44.34,44.76,43.87,44.08,46419,205684704,0.19,0.4329004329004329,,,,,,,,,,,,,,,,
2020-01-15,601021,44.09,44.09,43.6,43.66,32353,141652176,-0.42,-0.9528130671506352,,,,,,,,,1,3,2,0,1,0,0,1
2020-01-16,601021,43.66,44.55,42.92,43.2,49118,214595424,-0.46,-1.053595968850206,0,1,0,1,0,0,1,0,,,,,,,,
2020-01-17,601021,43.1,43.65,42.7,43.01,39184,168852864,-0.19,-0.4398148148148148,,,,,,,,,,,,,,,,
2020-01-20,601021,41.98,41.98,40.35,41.53,124799,513770304,-1.48,-3.441060218553825,,,,,,,,,0,1,0,0,1,0,0,0
2020-01-21,601021,40.85,41.33,40.11,40.11,101496,412820992,-1.42,-3.419215025282928,,,,,,,,,,,,,,,,
2020-01-22,601021,39.95,40.48,39.58,40.3,94410,379099456,0.19,0.4736973323360757,,,,,,,,,0,2,1,0,1,1,0,1
2020-01-23,601021,39.5,40.24,38.83,39.17,84237,333387840,-1.13,-2.803970223325062,,,,,,,,,0,4,0,0,4,0,0,0
2020-02-03,601021,35.25,35.84,35.25,35.25,102124,360373312,-3.92,-10.00765892264488,,,,,,,,,0,1,0,0,1,0,0,1
2020-02-04,601021,35.1,36.93,34.95,36.0,107234,384719904,0.75,2.127659574468085,,,,,,,,,,,,,,,,
2020-02-05,601021,36.05,37.65,35.41,37.03,124690,459630912,1.03,2.861111111111111,,,,,,,,,,,,,,,,
