Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2020-01-02,300782,412.9,419.0,404.01,409.66,16606,682965056.0,-0.71,-0.1730145965835709
2020-01-03,300782,409.57,409.57,368.69,395.2,36118,1386377856.0,-14.46,-3.529756383342284
2020-01-06,300782,380.5,395.5,378.13,387.0,18447,717876416.0,-8.2,-2.074898785425101
2020-01-07,300782,387.0,388.9,375.0,377.99,16701,636629504.0,-9.01,-2.3281653746770026
2020-01-08,300782,378.0,412.0,375.0,408.8,28260,1112892160.0,30.81,8.151009285959946
2020-01-09,300782,403.26,414.9,400.0,412.6,16726,684810240.0,3.8,0.929549902152642
2020-01-10,300782,412.76,438.68,412.76,426.4,22457,959225728.0,13.8,3.3446437227338826
2020-01-13,300782,426.1,452.41,426.1,450.0,20276,896221056.0,23.6,5.534709193245779
2020-01-14,300782,463.0,466.0,426.0,432.93,21099,931225024.0,-17.07,-3.793333333333333
2020-01-15,300782,431.0,436.0,421.0,433.73,13278,570602048.0,0.8,0.1847873790220127
2020-01-16,300782,431.0,431.9,419.99,425.3,14699,624939200.0,-8.43,-1.943605468840062
2020-01-17,300782,426.23,432.0,423.0,426.89,10447,447700800.0,1.59,0.3738537502939102
2020-01-20,300782,427.0,450.8,423.7,450.8,17490,774586432.0,23.91,5.600974489915435
2020-01-21,300782,444.0,455.05,438.6,454.8,13666,611059712.0,4.0,0.8873114463176575
2020-01-22,300782,450.06,490.0,435.1,477.64,20168,935041600.0,22.84,5.021987686895338
2020-01-23,300782,470.99,495.0,451.8,469.0,16431,777212992.0,-8.64,-1.8088937274935093
2020-02-03,300782,422.1,422.1,422.1,422.1,3178,134143376.0,-46.9,-10.0
2020-02-04,300782,410.0,441.9,410.0,427.0,20299,869100160.0,4.9,1.1608623548922057
2020-02-05,300782,432.26,432.26,398.0,401.8,31429,1298136320.0,-25.2,-5.901639344262295
2020-02-06,300782,394.0,426.0,391.0,421.9,23035,953465856.0,20.1,5.002488800398208
2020-02-07,300782,417.0,429.99,415.55,428.0,14714,622947264.0,6.1,1.4458402465039109
2020-02-10,300782,424.0,426.0,406.95,411.8,20315,838252864.0,-16.2,-3.785046728971962
2020-02-11,300782,410.0,426.77,408.0,420.2,14202,592939584.0,8.4,2.0398251578436133
2020-02-12,300782,416.5,428.96,416.0,419.0,13017,548184000.0,-1.2,-0.2855782960495002
2020-02-13,300782,417.84,460.9,414.61,460.9,33444,1481555840.0,41.9,10.0
2020-02-14,300782,461.0,485.5,453.12,463.01,25838,1217278720.0,2.11,0.4577999566066392
2020-02-17,300782,471.99,485.64,465.13,477.99,19578,931418496.0,14.98,3.235351288309108
2020-02-18,300782,478.8,525.79,476.0,525.0,18417,926235840.0,47.01,9.834933785225632
2020-02-19,300782,511.0,549.0,502.0,520.0,17468,920402176.0,-5.0,-0.9523809523809524
2020-02-20,300782,511.2,565.0,511.2,551.09,16735,905395648.0,31.09,5.978846153846154
2020-02-21,300782,549.9,606.0,546.68,603.99,16808,975500160.0,52.9,9.599158032263333
2020-02-24,300782,587.81,659.4,581.0,650.0,20688,1262287744.0,46.01,7.61767578933426
2020-02-25,300782,623.0,686.56,590.01,675.12,25299,1628029952.0,25.12,3.864615384615385
2020-02-26,300782,671.9,718.0,618.83,640.0,30796,2060562176.0,-35.12,-5.202038156179642
2020-02-27,300782,650.0,664.0,578.0,586.0,34067,2080271488.0,-54.0,-8.4375
2020-02-28,300782,552.0,619.97,533.2,583.0,32957,1894080000.0,-3.0,-0.5119453924914675
2020-03-02,300782,592.0,602.0,556.05,583.55,21193,1229367680.0,0.55,0.0943396226415094
2020-03-03,300782,590.5,630.0,584.0,593.0,22109,1334200576.0,9.45,1.619398509125182
2020-03-04,300782,585.0,592.99,541.0,574.9,26468,1498248832.0,-18.1,-3.052276559865093
2020-03-05,300782,584.9,588.55,551.55,567.0,17912,1018748992.0,-7.9,-1.3741520264393807
2020-03-06,300782,554.11,578.0,554.11,563.0,13741,777082816.0,-4.0,-0.7054673721340388
2020-03-09,300782,549.0,557.36,510.0,512.74,18159,965920000.0,-50.26,-8.927175843694494
2020-03-10,300782,495.88,546.47,495.88,543.1,23252,1220659968.0,30.36,5.921129617349924
2020-03-11,300782,541.99,546.13,515.0,516.43,15418,815941184.0,-26.67,-4.910697845700607
2020-03-12,300782,511.53,523.04,503.13,510.11,12592,646152064.0,-6.32,-1.2237863795674149
2020-03-13,300782,492.0,528.88,485.99,520.0,18976,972683520.0,9.89,1.9387975142616296
2020-03-16,300782,520.01,520.01,471.0,474.21,19588,970219904.0,-45.79,-8.805769230769231
2020-03-17,300782,483.7,495.0,446.07,476.95,18264,858756160.0,2.74,0.5778030830222898
2020-03-18,300782,477.0,499.5,473.38,479.79,16945,824825664.0,2.84,0.5954502568403397
2020-03-19,300782,478.0,496.0,470.78,491.01,15846,763921792.0,11.22,2.3385231038579377
2020-03-20,300782,497.0,498.86,472.99,478.0,13170,636259648.0,-13.01,-2.64964053685261
2020-03-23,300782,456.0,465.0,432.58,436.2,19391,866337792.0,-41.8,-8.744769874476987
2020-03-24,300782,446.0,452.0,420.97,444.0,15080,665315776.0,7.8,1.7881705639614855
2020-03-25,300782,462.0,462.8,446.56,454.55,13894,633412224.0,10.55,2.376126126126126
2020-03-26,300782,452.97,475.77,444.97,461.5,13592,627497664.0,6.95,1.5289847101528986
2020-03-27,300782,469.66,474.0,448.0,448.02,11147,510533248.0,-13.48,-2.9209100758396533
2020-03-30,300782,431.13,435.89,411.7,424.1,16409,694565440.0,-23.92,-5.339047363956966
2020-03-31,300782,432.99,435.6,420.88,426.0,11016,471446112.0,1.9,0.4480075453902382
2020-04-01,300782,425.41,446.79,423.5,433.8,13546,591480960.0,7.8,1.8309859154929573
2020-04-02,300782,432.72,477.18,431.1,477.18,23037,1064368960.0,43.38,10.0
2020-04-03,300782,486.0,522.67,481.11,512.95,29791,1501365376.0,35.77,7.496123056289031
2020-04-07,300782,516.01,537.0,513.18,522.0,19059,997403072.0,9.05,1.7643045131104398
2020-04-08,300782,537.8,565.0,517.17,527.0,27340,1464077440.0,5.0,0.9578544061302682
2020-04-09,300782,524.9,530.27,510.0,523.2,16274,844548480.0,-3.8,-0.7210626185958254
2020-04-10,300782,520.0,522.98,483.39,487.2,20883,1042475392.0,-36.0,-6.8807339449541285
2020-04-13,300782,480.01,487.2,457.0,459.53,20111,943547712.0,-27.67,-5.679392446633826
2020-04-14,300782,466.78,476.58,460.89,474.1,15226,715171072.0,14.57,3.170630861967662
2020-04-15,300782,477.0,513.5,471.0,497.79,24658,1218039040.0,23.69,4.996836110525206
2020-04-16,300782,484.31,533.65,483.33,528.0,25629,1314058752.0,30.21,6.068824202977159
2020-04-17,300782,540.0,558.0,521.02,526.0,28172,1524394368.0,-2.0,-0.3787878787878788
2020-04-20,300782,526.0,538.0,515.88,528.81,16573,870267712.0,2.81,0.5342205323193916
2020-04-21,300782,521.32,536.18,515.02,535.7,15886,838401280.0,6.89,1.3029254363571037
2020-04-22,300782,526.88,536.7,522.63,532.01,12215,647716992.0,-3.69,-0.6888183684898264
2020-04-23,300782,531.0,535.0,517.53,517.7,13834,727625344.0,-14.31,-2.689799063927369
2020-04-24,300782,518.0,526.2,506.0,513.47,10999,567054848.0,-4.23,-0.8170755263666216
2020-04-27,300782,515.9,522.24,503.11,519.81,10987,563081344.0,6.34,1.234736206594348
2020-04-28,300782,529.0,571.79,525.0,571.79,33717,1864240000.0,51.98,9.999807622015735
2020-04-29,300782,570.0,585.8,559.88,581.05,24708,1420238976.0,9.26,1.619475681631368
2020-04-30,300782,589.71,639.16,582.06,637.61,26555,1654528896.0,56.56,9.734102056621634
2020-05-06,300782,632.74,665.0,629.99,655.0,23305,1505236480.0,17.39,2.727372531798435
2020-05-07,300782,652.0,654.0,620.0,635.77,21748,1382898176.0,-19.23,-2.93587786259542
2020-05-08,300782,642.0,665.5,640.01,647.5,17012,1110429312.0,11.73,1.845006842096985
2020-05-11,300782,648.02,668.0,634.78,650.58,14788,960829632.0,3.08,0.4756756756756757
2020-05-12,300782,650.0,663.8,628.66,652.35,15452,996191808.0,1.77,0.2720649266808079
2020-05-13,300782,656.0,667.88,641.05,661.0,15041,988254720.0,8.65,1.3259753199969342
2020-05-14,300782,659.0,668.0,644.89,644.89,16668,1089144064.0,-16.11,-2.437216338880484
2020-05-15,300782,649.0,706.0,642.04,689.25,24943,1685030272.0,44.36,6.878692490192126
2020-05-18,300782,692.43,696.0,620.33,620.33,36069,2338900224.0,-68.92,-9.999274573812114
2020-05-19,300782,620.0,651.69,606.84,649.4,26822,1704773376.0,29.07,4.686215401479857
2020-05-20,300782,654.98,654.98,585.21,599.99,33459,2049258368.0,-49.41,-7.608561749307052
2020-05-21,300782,593.05,607.02,572.9,583.8,21799,1283975808.0,-16.19,-2.698378306305105
2020-05-22,300782,577.14,585.77,550.0,561.37,21198,1201734272.0,-22.43,-3.842069201781432
2020-05-25,300782,556.99,561.0,542.0,555.88,12880,711135552.0,-5.49,-0.9779646222633914
2020-05-26,300782,558.01,587.99,558.01,586.21,20315,1169107072.0,30.33,5.456213571274375
