Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2020-01-02,002594,47.69,48.47,47.51,48.17,159345,765516480,0.5,1.0488777008600796
2020-01-03,002594,48.2,48.99,47.68,48.04,129936,628361984,-0.13,-0.2698775171268424
2020-01-06,002594,47.39,49.19,47.19,48.28,169871,822172480,0.24,0.4995836802664446
2020-01-07,002594,48.31,48.5,47.77,48.05,93400,449013440,-0.23,-0.4763877381938691
2020-01-08,002594,47.55,48.35,47.15,47.28,110974,529249408,-0.77,-1.602497398543184
2020-01-09,002594,47.75,48.2,47.38,47.65,89217,425352448,0.37,0.7825719120135364
2020-01-10,002594,47.66,47.66,46.61,46.92,109294,512929728,-0.73,-1.5320041972717735
2020-01-13,002594,51.61,51.61,50.51,51.61,518827,2662873856,4.69,9.995737425404943
2020-01-14,002594,55.0,55.99,53.0,53.44,614975,3356918784,1.83,3.5458244526254603
2020-01-15,002594,54.01,54.75,52.28,53.31,298705,1594534528,-0.13,-0.2432634730538922
2020-01-16,002594,53.49,54.54,51.78,54.09,335737,1778235648,0.78,1.463140123804164
2020-01-17,002594,53.86,59.5,53.2,57.95,530600,3022542336,3.86,7.136254390830097
2020-01-20,002594,57.3,59.9,56.5,58.76,300775,1742179840,0.81,1.3977566867989646
2020-01-21,002594,57.72,57.73,56.55,56.72,203836,1161444864,-2.04,-3.4717494894486043
2020-01-22,002594,56.5,60.5,56.1,59.27,327979,1927419392,2.55,4.495768688293371
2020-01-23,002594,57.99,61.88,57.51,59.83,291584,1735366400,0.56,0.9448287497891008
2020-02-03,002594,53.85,54.48,53.85,53.85,100398,540735168,-5.98,-9.994985793080396
2020-02-04,002594,54.0,57.5,54.0,56.36,367775,2057907712,2.51,4.661095636025999
2020-02-05,002594,57.7,62.0,56.99,60.81,446230,2698234880,4.45,7.895670688431513
2020-02-06,002594,58.45,60.85,58.4,60.75,301131,1792085760,-0.06,-0.0986679822397632
2020-02-07,002594,60.74,60.74,56.66,57.9,321281,1868897024,-2.85,-4.691358024691358
2020-02-10,002594,59.2,63.36,58.85,60.93,352796,2143782528,3.03,5.233160621761658
2020-02-11,002594,60.0,60.12,58.28,59.04,196175,1162310528,-1.89,-3.10192023633678
2020-02-12,002594,59.04,60.6,58.35,59.19,197455,1171671680,0.15,0.2540650406504064
2020-02-13,002594,58.5,60.13,57.5,57.55,236947,1387055872,-1.64,-2.7707383003885795
2020-02-14,002594,57.56,57.9,56.44,56.9,211173,1205977344,-0.65,-1.1294526498696786
2020-02-17,002594,56.91,58.56,56.91,58.48,209889,1215249664,1.58,2.776801405975396
2020-02-18,002594,57.8,60.0,57.77,59.47,228365,1350970752,0.99,1.6928864569083448
2020-02-19,002594,64.47,64.48,61.66,61.91,437476,2773613056,2.44,4.102909029762905
2020-02-20,002594,63.17,68.1,63.11,68.1,649390,4366081536,6.19,9.998384752059442
2020-02-21,002594,67.0,68.27,65.68,67.5,455189,3046191104,-0.6,-0.881057268722467
2020-02-24,002594,65.42,67.14,64.96,66.2,357968,2351741696,-1.3,-1.925925925925926
2020-02-25,002594,64.4,72.19,64.17,70.85,407434,2786635264,4.65,7.02416918429003
2020-02-26,002594,69.78,75.8,69.0,71.7,522768,3774510848,0.85,1.1997177134791814
2020-02-27,002594,71.68,73.15,68.08,70.05,272699,1912686976,-1.65,-2.301255230125523
2020-02-28,002594,66.66,68.99,64.95,65.37,338253,2251947776,-4.68,-6.680942184154176
2020-03-02,002594,65.6,67.23,64.0,66.85,225643,1492112256,1.48,2.264035490286064
2020-03-03,002594,69.8,70.2,67.46,67.87,274252,1880749824,1.02,1.525804038893044
2020-03-04,002594,66.95,67.8,64.72,66.58,180932,1198529280,-1.29,-1.9006925003683512
2020-03-05,002594,67.02,67.62,65.5,66.81,170003,1128290432,0.23,0.3454490838089516
2020-03-06,002594,65.5,67.55,65.33,65.36,147209,972612992,-1.45,-2.170333782367909
2020-03-09,002594,63.29,63.29,59.18,59.45,292478,1789143808,-5.91,-9.042227662178702
2020-03-10,002594,57.6,61.5,57.33,60.17,266805,1578089216,0.72,1.2111017661900756
2020-03-11,002594,60.77,61.15,58.6,58.75,222212,1327803136,-1.42,-2.359980056506565
2020-03-12,002594,57.31,57.66,55.9,57.03,232382,1319050368,-1.72,-2.927659574468085
2020-03-13,002594,53.8,56.5,52.35,55.66,213198,1162290560,-1.37,-2.402244432754691
2020-03-16,002594,56.59,57.33,53.88,53.88,238773,1326361216,-1.78,-3.197987782968021
