Date,secucode,open,high,low,close,volume,amount,change,change_ratio
2020-01-02,600406,21.4,22.33,21.31,21.9,199850,438015616.0,0.72,3.39943342776204
2020-01-03,600406,21.9,22.2,21.8,21.97,109558,240623088.0,0.07,0.319634703196347
2020-01-06,600406,21.88,22.38,21.77,21.95,143958,318607296.0,-0.02,-0.0910332271279016
2020-01-07,600406,21.95,22.19,21.88,22.13,87767,193400304.0,0.18,0.8200455580865604
2020-01-08,600406,22.16,22.16,21.47,21.59,116486,252893552.0,-0.54,-2.4401265250790782
2020-01-09,600406,21.8,22.0,21.63,21.82,99091,215528560.0,0.23,1.0653080129689672
2020-01-10,600406,21.93,21.93,21.06,21.36,226881,483018688.0,-0.46,-2.1081576535288726
2020-01-13,600406,21.28,21.5,21.12,21.46,141940,303257408.0,0.1,0.4681647940074906
2020-01-14,600406,21.52,21.62,21.27,21.33,134808,288758400.0,-0.13,-0.6057781919850885
2020-01-15,600406,21.29,21.33,20.87,21.0,149000,313071520.0,-0.33,-1.5471167369901548
2020-01-16,600406,20.93,20.99,19.94,20.16,369471,755094336.0,-0.84,-4.0
2020-01-17,600406,20.06,20.06,18.14,18.4,1129574,2109314944.0,-1.76,-8.73015873015873
2020-01-20,600406,18.57,19.26,18.5,19.19,565669,1073507008.0,0.79,4.293478260869565
2020-01-21,600406,19.19,19.32,18.78,18.81,282845,536797568.0,-0.38,-1.98019801980198
2020-01-22,600406,18.94,19.08,18.54,18.87,260447,489873344.0,0.06,0.3189792663476874
2020-01-23,600406,18.73,18.98,18.01,18.17,253390,467513952.0,-0.7,-3.709591944886063
2020-02-03,600406,16.35,16.6,16.35,16.45,384091,629200256.0,-1.72,-9.466152999449642
2020-02-04,600406,16.43,17.31,16.42,17.25,275356,467988672.0,0.8,4.86322188449848
2020-02-05,600406,17.46,17.79,17.07,17.24,356627,620772224.0,-0.01,-0.0579710144927536
2020-02-06,600406,17.34,17.63,17.11,17.48,253335,441819200.0,0.24,1.3921113689095126
2020-02-07,600406,17.39,17.66,17.19,17.55,188597,327549824.0,0.07,0.4004576659038901
2020-02-10,600406,17.53,18.69,17.52,18.65,400704,736361984.0,1.1,6.267806267806268
2020-02-11,600406,18.75,18.79,18.46,18.64,216015,402549728.0,-0.01,-0.0536193029490616
2020-02-12,600406,18.76,19.06,18.56,19.0,204968,386201984.0,0.36,1.9313304721030045
